* Measurement data measured by REW V5.20.9
* Source:
* Format:
* Dated: 2022/08/25 23:24:17
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note:
* Smoothing: 1/24 octave
* Frequency Step: 1/96 octave
* Start Frequency: 9.928 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
3466.894287 80.653 59.1695
3492.016846 80.651 58.4217
3517.321289 80.638 57.6312
3542.809326 80.614 56.8132
3568.481934 80.577 55.9854
3594.340576 80.529 55.1661
3620.386719 80.470 54.3727
3646.621582 80.403 53.6187
3673.046387 80.329 52.9134
3699.662842 80.249 52.2623
3726.472168 80.164 51.6685
3753.475586 80.074 51.1325
3780.675049 79.979 50.6519
3808.071289 79.881 50.2227
3835.666016 79.779 49.8413
3863.460938 79.675 49.5040
3891.457275 79.568 49.2079
3919.656250 79.460 48.9530
3948.059814 79.351 48.7410
3976.668945 79.239 48.5740
4005.485596 79.125 48.4533
4034.510986 79.010 48.3790
4063.746582 78.892 48.3491
4093.194336 78.770 48.3602
4122.855469 78.646 48.4077
4152.730957 78.517 48.4875
4182.823730 78.386 48.5983
4213.133789 78.255 48.7395
4243.664062 78.124 48.9098
4274.415527 77.996 49.1059
4305.389648 77.872 49.3228
4336.588379 77.754 49.5549
4368.013184 77.641 49.7992
4399.665527 77.535 50.0554
4431.547363 77.434 50.3270
4463.660156 77.337 50.6197
4496.005371 77.244 50.9394
4528.585449 77.152 51.2923
4561.401367 77.061 51.6854
4594.455078 76.972 52.1248
4627.748535 76.885 52.6146
4661.283203 76.800 53.1544
4695.060547 76.719 53.7389
4729.083008 76.643 54.3606
4763.352051 76.571 55.0123
4797.869141 76.506 55.6875
4832.636719 76.447 56.3791
4867.655762 76.394 57.0787
4902.928711 76.346 57.7790
4938.457520 76.303 58.4752
4974.243652 76.264 59.1649
5010.289062 76.228 59.8488
5046.595703 76.196 60.5294
5083.165527 76.167 61.2091
5120.000000 76.140 61.8898
5157.101562 76.117 62.5740
5194.472168 76.096 63.2627
5232.113281 76.077 63.9533
5270.027344 76.058 64.6419
5308.216309 76.037 65.3268
5346.681641 76.015 66.0101
5385.426270 75.992 66.6965
5424.451172 75.971 67.3899
5463.758789 75.951 68.0913
5503.351562 75.934 68.8003
5543.230957 75.922 69.5159
5583.399414 75.914 70.2381
5623.859375 75.909 70.9686
5664.611816 75.907 71.7088
5705.660156 75.909 72.4595
5747.005859 75.915 73.2189
5788.650879 75.925 73.9815
5830.597656 75.939 74.7398
5872.848633 75.958 75.4869
5915.405762 75.982 76.2162
5958.271484 76.012 76.9221
6001.447266 76.049 77.6018
6044.936523 76.095 78.2536
6088.740234 76.149 78.8763
6132.861816 76.210 79.4687
